customer_id,age,gender,country,product_id,product_category,price,discount,payment_type,quantity,order_date,shipping_days,device_type,referral_source,session_duration,clicks,returned,rating,review_length,churn
34605,20,Other,Germany,7279,Sports,538.03,15.72,Debit Card,3,2023-03-30,8,Mobile,Email,466,47,0,2,141,1
34606,66,Female,Australia,2227,Electronics,309.88,3.25,PayPal,1,2023-08-10,9,Desktop,Instagram,678,4,0,3,67,0
34607,30,Other,India,5866,Books,533.75,6.43,Cash,4,2022-12-13,4,Tablet,Direct,494,42,0,2,398,1
34608,26,Other,USA,8852,Beauty,360.98,16.09,Debit Card,1,2023-06-18,6,Desktop,Instagram,272,6,0,2,226,0
34609,30,Other,USA,4534,Electronics,123.94,5.93,PayPal,3,2022-11-01,8,Tablet,Direct,154,29,1,1,184,0
34610,33,Male,UK,2958,Books,885.58,3.33,PayPal,1,2022-04-27,6,Mobile,Google,927,10,1,4,235,0
34611,68,Female,Canada,7978,Books,771.79,5.83,Debit Card,3,2023-09-23,6,Tablet,Facebook,354,32,0,3,19,0
34612,31,Female,Canada,3455,Home,628.91,43.8,UPI,1,2022-07-06,4,Tablet,Direct,395,31,1,4,198,0
34613,25,Female,UK,6565,Home,540.75,18.98,Debit Card,4,2023-10-19,8,Tablet,Direct,516,10,0,5,243,0
34614,36,Other,UK,2793,Books,207.96,21.58,Debit Card,3,2023-11-22,3,Mobile,Instagram,913,43,0,2,173,0
34615,49,Male,UK,7340,Clothing,778.16,24.48,Cash,1,2023-12-19,1,Tablet,Google,843,3,0,1,328,0
34616,52,Male,Australia,1385,Sports,750.95,39.13,PayPal,4,2022-08-01,7,Desktop,Google,73,32,0,1,264,0
34617,40,Male,UK,2341,Clothing,187.32,11.71,UPI,2,2023-04-04,9,Mobile,Email,928,49,0,4,267,0
34618,38,Male,India,2546,Electronics,585.69,33.82,Credit Card,2,2023-09-23,3,Desktop,Direct,544,2,0,1,55,1
34619,35,Other,UK,3827,Beauty,45.48,44.03,PayPal,1,2022-02-15,3,Tablet,Instagram,364,5,0,5,215,0
34620,65,Other,Germany,6108,Clothing,321.33,47.23,Credit Card,1,2022-01-08,4,Desktop,Instagram,902,38,0,5,147,1
34621,31,Male,UK,2874,Home,812.88,34.74,Cash,1,2022-10-30,7,Mobile,Direct,607,14,0,5,24,0
34622,33,Male,India,6459,Beauty,329.41,49.4,Credit Card,4,2022-07-14,8,Desktop,Instagram,319,16,0,4,488,0
34623,41,Female,Canada,3871,Clothing,342.24,44.62,Cash,3,2022-02-20,7,Mobile,Google,107,23,0,4,220,0
34624,66,Other,Canada,4614,Beauty,890.62,33.33,Cash,4,2022-01-30,3,Desktop,Email,887,34,0,3,475,0
34625,69,Male,Canada,7302,Home,305.91,45.24,Cash,1,2022-01-12,6,Desktop,Instagram,847,10,0,1,104,0
34626,49,Other,India,9004,Home,148.55,37.68,Cash,1,2022-04-18,4,Mobile,Facebook,779,27,0,1,180,0
34627,28,Female,UK,3727,Clothing,932.24,26.13,UPI,2,2023-06-11,8,Tablet,Instagram,354,10,0,2,431,0
34628,62,Male,USA,6807,Clothing,517.29,24.68,Cash,2,2023-12-13,3,Mobile,Email,464,15,0,1,110,1
34629,28,Other,Canada,7461,Books,618.98,48.94,UPI,1,2023-09-02,6,Mobile,Google,769,9,0,4,285,0
34630,21,Other,Canada,4422,Clothing,208.22,35.69,Cash,3,2022-10-09,2,Mobile,Google,362,40,0,2,358,0
34631,43,Other,USA,5609,Clothing,592.34,12.15,Cash,2,2023-12-02,9,Mobile,Email,192,5,0,3,360,0
34632,63,Other,UK,3832,Electronics,257.76,35.0,Debit Card,2,2022-10-19,9,Mobile,Email,68,49,0,2,492,0
34633,22,Other,Canada,6680,Sports,190.28,1.32,PayPal,2,2023-09-07,2,Mobile,Facebook,719,43,0,2,143,0
34634,53,Other,UK,8031,Clothing,45.81,12.62,UPI,3,2023-05-01,7,Mobile,Email,539,46,0,5,382,0
34635,50,Female,Germany,9233,Home,366.53,45.0,Credit Card,4,2022-11-27,3,Desktop,Instagram,436,17,0,5,472,0
34636,31,Other,USA,1371,Clothing,750.03,35.43,Credit Card,1,2022-10-19,4,Mobile,Facebook,155,19,0,4,468,0
34637,49,Female,India,2518,Electronics,891.68,48.66,PayPal,1,2022-03-20,7,Mobile,Instagram,808,2,0,1,475,0
34638,24,Female,UK,9921,Electronics,758.23,38.79,Debit Card,3,2022-07-29,3,Mobile,Facebook,154,11,0,2,124,0
34639,27,Other,USA,4731,Home,583.68,24.89,UPI,2,2022-06-10,1,Desktop,Facebook,154,24,0,1,410,0
34640,19,Male,USA,2735,Home,826.71,16.0,UPI,2,2022-01-02,5,Mobile,Direct,597,36,0,2,299,0
34641,27,Other,USA,5473,Beauty,553.71,12.41,Debit Card,1,2023-02-11,8,Tablet,Direct,893,23,0,5,13,0
34642,52,Female,Australia,3623,Books,739.06,28.5,Credit Card,2,2022-11-03,9,Mobile,Email,951,4,0,4,394,0
34643,38,Other,India,1362,Clothing,173.22,10.87,UPI,4,2023-01-01,5,Mobile,Direct,366,9,0,4,243,0
34644,57,Other,Australia,5717,Electronics,799.93,25.44,UPI,2,2022-06-27,5,Desktop,Email,401,15,0,3,387,1
34645,59,Other,Canada,9219,Beauty,532.37,34.03,Credit Card,3,2022-07-21,6,Desktop,Email,542,27,0,5,321,1
34646,25,Female,Germany,2226,Clothing,525.11,43.84,PayPal,3,2022-07-21,6,Mobile,Facebook,257,15,1,4,239,0
34647,63,Female,Canada,1584,Books,811.62,44.08,UPI,1,2023-01-21,9,Tablet,Direct,316,17,1,5,105,0
34648,35,Female,UK,4363,Home,673.3,4.48,Credit Card,2,2023-11-28,4,Desktop,Email,841,17,0,3,150,0
34649,26,Male,USA,4994,Sports,77.36,33.68,UPI,2,2023-08-18,3,Desktop,Google,980,7,0,4,305,0
34650,58,Male,Canada,5229,Sports,178.08,20.43,Cash,2,2022-02-04,3,Mobile,Facebook,666,2,0,1,63,0
34651,47,Male,India,5364,Beauty,552.78,4.43,PayPal,4,2023-04-22,5,Mobile,Direct,346,11,0,1,462,0
34652,21,Male,India,8294,Sports,443.27,32.26,PayPal,1,2023-07-30,8,Mobile,Facebook,180,23,0,2,328,0
34653,52,Other,Australia,8214,Beauty,193.18,5.55,Debit Card,4,2022-10-19,6,Mobile,Instagram,978,47,0,2,485,0
34654,31,Male,Australia,7538,Electronics,600.56,15.06,Cash,2,2023-10-20,3,Mobile,Google,686,34,1,4,21,0
34655,31,Male,Germany,3806,Home,601.62,23.71,PayPal,3,2022-12-18,1,Mobile,Facebook,744,1,0,5,12,0
34656,65,Male,Canada,5308,Sports,459.06,8.25,Credit Card,3,2022-09-16,7,Mobile,Email,774,9,0,1,351,0
34657,54,Other,Australia,2574,Home,607.66,16.68,PayPal,3,2022-01-17,2,Tablet,Email,475,43,0,3,341,0
34658,37,Male,Australia,3455,Electronics,913.33,14.5,Cash,4,2022-04-12,6,Desktop,Facebook,85,8,0,4,299,0
34659,46,Male,India,4116,Books,159.98,31.44,Credit Card,4,2023-03-23,8,Tablet,Instagram,761,41,0,2,49,1
34660,40,Male,Australia,2625,Books,477.12,5.92,Debit Card,1,2022-02-23,5,Tablet,Direct,477,37,0,1,389,1
34661,64,Female,India,3607,Electronics,723.12,48.97,Debit Card,3,2022-12-19,2,Desktop,Direct,997,26,0,4,227,0
34662,38,Male,Australia,7441,Electronics,705.46,0.42,UPI,1,2022-01-09,9,Desktop,Google,130,13,0,3,18,0
34663,48,Male,Germany,4539,Clothing,533.36,37.07,Debit Card,3,2023-10-12,2,Mobile,Facebook,516,15,0,5,339,0
34664,49,Male,UK,8165,Home,778.87,0.68,Credit Card,4,2023-07-18,5,Desktop,Google,292,29,0,1,180,0
34665,58,Other,Canada,7428,Books,916.0,12.34,Cash,1,2022-08-21,1,Tablet,Instagram,626,42,0,2,333,0
34666,24,Male,UK,3115,Electronics,995.88,20.89,PayPal,1,2023-11-08,5,Tablet,Email,505,17,0,1,198,0
34667,30,Male,USA,1593,Electronics,13.71,19.74,PayPal,1,2022-08-04,7,Desktop,Email,839,21,0,1,478,1
34668,40,Female,UK,2402,Clothing,330.43,15.31,UPI,4,2023-06-23,5,Mobile,Email,203,3,0,5,76,0
34669,25,Female,India,1159,Home,182.23,37.19,Credit Card,2,2022-04-04,6,Mobile,Facebook,303,3,0,2,460,0
34670,29,Other,India,8550,Beauty,243.11,43.82,PayPal,2,2023-07-13,8,Tablet,Google,604,26,0,1,75,0
34671,53,Other,UK,8961,Clothing,463.02,26.23,UPI,2,2023-03-14,5,Tablet,Instagram,274,16,0,1,90,0
34672,33,Male,UK,6819,Home,842.21,30.35,Credit Card,3,2022-05-05,3,Desktop,Direct,864,46,1,5,292,0
34673,43,Female,USA,7546,Sports,187.53,19.45,UPI,3,2022-05-06,8,Mobile,Instagram,401,30,0,2,217,0
34674,46,Other,Australia,6807,Electronics,496.91,21.79,Cash,3,2023-06-02,6,Desktop,Google,190,41,0,1,293,0
34675,46,Other,USA,3238,Clothing,816.61,43.99,Debit Card,3,2022-12-28,2,Desktop,Email,187,35,1,4,443,0
34676,23,Female,Canada,8201,Beauty,548.98,13.76,UPI,4,2023-06-26,3,Desktop,Direct,796,27,0,2,457,0
34677,54,Male,India,9439,Books,171.04,4.63,Cash,1,2023-10-03,3,Tablet,Instagram,124,34,0,2,319,0
34678,50,Female,Canada,8084,Clothing,108.12,20.3,UPI,1,2023-11-10,2,Tablet,Direct,904,25,0,5,470,1
34679,48,Male,Canada,1017,Home,992.73,18.6,Debit Card,2,2023-07-06,4,Mobile,Email,580,32,0,1,296,0
34680,63,Male,UK,6252,Home,780.0,42.44,UPI,4,2022-06-21,4,Tablet,Direct,667,25,1,5,267,0
34681,58,Female,India,1593,Books,814.89,13.4,Debit Card,3,2022-03-18,6,Desktop,Direct,650,26,0,1,366,0
34682,35,Male,Canada,3941,Clothing,678.45,15.56,Credit Card,1,2023-11-11,4,Tablet,Email,776,5,0,5,114,0
34683,55,Other,UK,8557,Books,772.74,18.14,PayPal,4,2023-02-20,6,Mobile,Email,511,22,0,1,40,1
34684,64,Female,Germany,8520,Clothing,598.53,4.92,Credit Card,4,2022-11-08,7,Desktop,Email,461,40,0,5,115,0
34685,48,Other,USA,9507,Electronics,799.22,5.18,UPI,3,2023-11-19,2,Tablet,Google,790,14,0,2,76,0
34686,33,Male,UK,6441,Books,964.01,39.4,Debit Card,2,2023-06-13,4,Mobile,Google,512,36,0,2,293,0
34687,57,Male,UK,4574,Sports,538.23,16.21,PayPal,1,2023-04-06,2,Mobile,Direct,562,10,0,1,290,0
34688,68,Female,Canada,4379,Beauty,515.85,42.35,Cash,2,2023-10-19,5,Desktop,Facebook,320,36,1,5,144,1
34689,54,Female,UK,8163,Beauty,665.35,5.93,Cash,3,2023-12-10,5,Desktop,Facebook,362,25,0,3,466,0
34690,31,Male,Australia,4204,Books,953.18,40.16,UPI,1,2023-08-23,7,Mobile,Facebook,613,13,0,1,446,0
34691,56,Female,UK,1067,Electronics,359.63,25.32,Debit Card,2,2022-04-29,4,Mobile,Facebook,113,39,0,4,368,0
34692,21,Male,Australia,9924,Books,393.86,22.64,Credit Card,3,2023-09-15,6,Desktop,Facebook,753,12,0,4,454,0
34693,47,Other,Canada,2345,Home,700.71,45.08,PayPal,2,2023-06-28,4,Mobile,Direct,853,26,0,3,284,0
34694,50,Female,UK,5430,Books,434.65,27.94,UPI,3,2022-11-30,2,Tablet,Facebook,826,40,0,4,445,0
34695,53,Other,Australia,9580,Beauty,530.21,35.81,UPI,4,2023-01-21,1,Mobile,Google,426,1,1,1,134,1
34696,47,Female,USA,4514,Electronics,873.22,41.76,Credit Card,3,2023-01-08,5,Desktop,Google,712,38,0,5,271,0
34697,31,Other,India,4469,Sports,621.54,31.04,UPI,4,2023-03-19,4,Mobile,Email,236,3,0,4,346,0
34698,40,Male,Canada,9680,Home,870.83,13.01,Cash,2,2023-02-12,9,Desktop,Direct,242,25,0,1,266,1
34699,65,Male,Germany,8242,Clothing,644.43,8.33,Credit Card,2,2022-08-07,8,Tablet,Google,295,13,1,5,434,0
34700,45,Male,Germany,5562,Sports,573.22,31.36,Credit Card,2,2023-07-13,8,Desktop,Email,362,19,0,3,268,0
34701,24,Male,Australia,3505,Beauty,404.82,45.92,Credit Card,4,2022-01-05,9,Mobile,Google,377,29,0,4,314,0
34702,59,Female,India,4792,Electronics,480.1,40.47,Debit Card,4,2022-03-07,1,Desktop,Google,729,14,0,2,234,0
34703,27,Other,USA,1721,Clothing,365.76,46.9,Credit Card,4,2022-06-24,8,Desktop,Instagram,937,30,0,3,415,0
34704,21,Female,UK,7075,Beauty,333.91,4.58,Credit Card,1,2022-01-15,3,Tablet,Facebook,756,16,0,5,193,1
34705,61,Female,Australia,5479,Beauty,268.55,10.25,PayPal,4,2022-04-01,8,Mobile,Instagram,42,18,0,4,205,0
34706,55,Male,Germany,4966,Books,580.2,32.73,UPI,4,2023-06-29,8,Mobile,Email,200,12,0,2,160,1
34707,30,Female,UK,8566,Clothing,300.44,3.44,PayPal,1,2022-06-28,8,Desktop,Google,369,35,0,2,428,1
34708,38,Other,USA,5078,Books,645.64,32.37,Debit Card,1,2022-03-05,8,Desktop,Instagram,319,46,0,2,317,0
34709,50,Female,Canada,5014,Electronics,920.25,20.85,Debit Card,4,2023-04-22,9,Tablet,Direct,786,29,0,1,287,1
34710,57,Other,India,3924,Home,388.54,31.83,Credit Card,2,2023-07-18,6,Tablet,Instagram,464,21,0,1,253,0
34711,45,Male,Australia,4232,Beauty,644.75,16.75,PayPal,2,2023-03-26,9,Mobile,Google,515,27,0,2,76,1
34712,40,Male,USA,3782,Sports,864.37,6.15,PayPal,2,2022-02-25,8,Mobile,Email,405,14,0,3,440,0
34713,49,Female,Germany,1675,Beauty,362.31,21.71,PayPal,3,2023-05-23,2,Desktop,Google,31,27,0,5,20,0
34714,65,Other,Germany,4525,Beauty,411.73,35.9,Debit Card,1,2023-11-02,2,Desktop,Instagram,814,23,0,3,330,0
34715,22,Male,India,9939,Beauty,980.16,12.29,Credit Card,4,2023-03-03,6,Mobile,Facebook,585,49,0,3,225,1
34716,43,Male,Canada,1173,Books,146.77,45.83,UPI,3,2022-07-26,7,Tablet,Instagram,195,13,0,4,363,0
34717,56,Female,USA,4123,Sports,102.4,17.31,UPI,4,2022-06-21,2,Desktop,Direct,275,39,0,5,75,0
34718,43,Other,Germany,7255,Electronics,203.83,18.51,Credit Card,1,2023-11-11,5,Desktop,Facebook,126,16,0,2,226,0
34719,20,Male,Australia,8495,Beauty,196.06,12.6,UPI,1,2022-04-09,7,Tablet,Google,556,28,0,2,323,0
34720,41,Male,Germany,2143,Beauty,929.77,43.61,Cash,3,2023-08-11,1,Desktop,Facebook,923,46,0,1,275,0
34721,51,Other,Canada,7218,Clothing,232.75,11.94,Credit Card,4,2022-07-02,9,Desktop,Direct,194,10,0,4,175,0
34722,51,Female,Germany,5982,Beauty,66.06,12.13,PayPal,3,2022-03-10,6,Mobile,Email,605,12,0,4,328,0
34723,37,Female,Germany,3076,Beauty,647.7,28.69,Debit Card,4,2022-03-08,8,Mobile,Google,643,24,1,3,95,0
34724,47,Male,UK,2281,Home,442.02,34.91,Cash,3,2022-11-29,3,Desktop,Instagram,641,3,0,5,295,0
34725,59,Male,India,7679,Home,358.51,7.83,UPI,2,2023-01-26,7,Mobile,Google,999,7,0,2,377,0
34726,37,Female,Australia,2809,Clothing,413.32,7.24,Credit Card,2,2022-05-27,3,Mobile,Instagram,207,25,0,4,310,0
34727,58,Female,UK,7008,Electronics,701.25,0.66,PayPal,3,2022-11-19,4,Tablet,Email,555,2,0,4,453,1
34728,35,Male,Germany,7893,Beauty,526.08,9.1,Debit Card,3,2022-01-16,8,Desktop,Email,747,49,0,3,55,1
34729,55,Other,Canada,7868,Electronics,287.51,9.79,Cash,4,2023-02-16,9,Mobile,Google,180,11,0,3,0,0
34730,37,Other,Australia,6973,Books,773.59,28.27,PayPal,2,2022-01-16,5,Tablet,Google,906,18,0,5,149,0
34731,23,Male,India,5512,Beauty,960.09,20.12,Credit Card,1,2023-12-03,9,Desktop,Instagram,279,30,0,5,241,0
34732,59,Male,USA,9871,Electronics,611.23,35.3,UPI,2,2022-04-21,2,Mobile,Google,800,19,0,5,333,0
34733,42,Male,USA,7333,Sports,87.45,6.68,UPI,2,2023-10-21,3,Desktop,Instagram,824,43,0,1,324,0
34734,58,Male,Canada,8949,Books,379.61,24.29,Credit Card,2,2023-04-26,9,Mobile,Google,649,17,0,5,120,0
34735,58,Female,USA,8596,Beauty,425.71,40.33,PayPal,3,2023-11-22,9,Mobile,Direct,81,41,0,1,201,0
34736,20,Other,Australia,6401,Home,96.12,5.69,Cash,2,2022-10-11,6,Desktop,Google,453,11,0,1,340,0
34737,61,Other,UK,7810,Electronics,522.59,30.36,PayPal,1,2023-06-07,2,Mobile,Google,237,41,0,5,132,0
34738,60,Other,Germany,8177,Clothing,78.2,14.23,Credit Card,3,2023-10-02,6,Mobile,Email,969,44,0,1,176,0
34739,63,Female,USA,3916,Sports,71.66,18.58,PayPal,3,2022-05-31,4,Tablet,Google,37,32,0,4,292,0
34740,36,Male,Australia,1720,Home,365.67,15.44,Debit Card,2,2023-11-20,1,Mobile,Instagram,831,23,0,2,383,0
34741,27,Other,Australia,4523,Sports,154.2,49.35,UPI,3,2023-08-12,3,Tablet,Google,872,38,0,5,106,0
34742,68,Other,Australia,7397,Sports,147.18,45.48,Credit Card,4,2023-05-29,6,Tablet,Google,903,4,0,4,49,0
34743,22,Female,Australia,8703,Electronics,346.51,9.63,PayPal,1,2023-04-06,2,Mobile,Direct,94,14,0,5,162,0
34744,39,Male,UK,1622,Books,282.11,9.97,UPI,3,2022-07-03,8,Tablet,Google,800,34,0,3,362,0
34745,26,Male,India,8772,Electronics,637.29,19.93,Cash,4,2022-02-10,4,Desktop,Google,704,9,0,1,155,0
34746,50,Male,Canada,3894,Beauty,314.42,27.83,Cash,1,2022-09-17,5,Tablet,Direct,255,15,0,1,149,0
34747,32,Other,Australia,6211,Sports,578.51,3.05,Cash,3,2023-02-13,2,Desktop,Direct,304,39,0,3,229,0
34748,41,Female,India,2203,Beauty,602.99,48.92,Debit Card,3,2023-03-14,8,Desktop,Facebook,813,35,0,1,313,0
34749,47,Other,India,3677,Sports,358.06,17.63,PayPal,3,2022-12-17,8,Desktop,Instagram,908,49,0,1,13,1
34750,53,Female,UK,3696,Sports,771.07,14.45,UPI,3,2022-02-09,2,Mobile,Facebook,614,28,0,5,445,1
34751,56,Female,Australia,9378,Books,166.3,30.06,Debit Card,4,2022-01-27,5,Mobile,Direct,449,28,0,3,175,0
34752,23,Other,Australia,5845,Beauty,631.9,30.79,Credit Card,1,2022-08-22,9,Desktop,Facebook,528,36,0,5,154,0
34753,32,Female,USA,6317,Home,196.52,14.68,UPI,1,2022-12-06,7,Desktop,Email,899,33,0,4,350,1
34754,55,Female,UK,5193,Beauty,464.54,33.81,Credit Card,3,2023-03-05,3,Mobile,Google,472,48,0,1,285,0
34755,56,Female,USA,3321,Clothing,673.41,19.43,UPI,1,2022-07-17,6,Tablet,Google,834,35,1,2,31,0
34756,69,Male,Germany,8250,Clothing,956.63,42.8,Debit Card,1,2023-05-30,2,Mobile,Instagram,398,17,0,5,75,0
34757,39,Male,Canada,5236,Clothing,196.21,5.73,PayPal,1,2022-07-14,1,Desktop,Instagram,170,30,0,3,257,0
34758,20,Male,Germany,6987,Books,474.35,18.93,Debit Card,4,2022-04-09,6,Desktop,Email,187,26,0,4,52,0
34759,46,Male,Australia,2815,Clothing,677.04,8.43,Cash,3,2022-12-12,7,Mobile,Direct,31,4,0,1,16,1
34760,46,Other,USA,7443,Books,216.51,41.77,PayPal,2,2022-10-31,5,Mobile,Google,672,14,1,5,480,0
34761,48,Other,USA,6194,Home,168.95,9.02,Credit Card,1,2022-08-06,5,Mobile,Facebook,793,26,1,3,0,0
34762,62,Other,India,4387,Books,749.1,18.94,Debit Card,1,2022-08-02,5,Tablet,Google,181,27,1,1,23,0
34763,19,Male,USA,3925,Clothing,895.04,5.27,Cash,4,2022-02-28,1,Desktop,Direct,264,39,1,5,229,0
34764,52,Other,India,7217,Home,897.94,38.24,Debit Card,4,2022-12-10,7,Mobile,Direct,185,12,0,1,199,1
34765,62,Male,Australia,6506,Home,324.06,7.9,UPI,2,2022-10-28,7,Tablet,Direct,293,35,0,5,15,0
34766,26,Male,India,8346,Beauty,863.77,2.48,PayPal,1,2022-01-11,4,Desktop,Direct,171,36,0,3,484,0
34767,39,Female,Canada,9452,Electronics,782.7,9.08,Credit Card,3,2023-08-26,2,Mobile,Direct,290,4,1,1,229,0
34768,36,Female,USA,9694,Clothing,698.19,25.3,PayPal,1,2022-01-17,2,Tablet,Facebook,632,45,0,3,489,0
34769,67,Male,Australia,8015,Electronics,237.69,6.72,Credit Card,3,2023-08-02,6,Desktop,Instagram,645,42,0,2,449,0
34770,54,Female,Germany,6201,Clothing,73.36,40.73,PayPal,1,2023-05-21,3,Mobile,Instagram,980,27,0,4,226,0
34771,27,Female,UK,6338,Electronics,592.26,26.17,Debit Card,1,2023-07-25,8,Tablet,Email,737,22,0,3,8,0
34772,63,Female,India,1076,Electronics,769.59,23.2,PayPal,2,2022-03-01,2,Tablet,Instagram,811,6,0,5,395,1
34773,38,Female,Australia,5539,Home,185.81,2.67,Debit Card,3,2022-02-05,7,Desktop,Email,919,15,0,5,423,1
34774,34,Other,UK,8887,Books,39.69,43.24,PayPal,1,2022-11-07,7,Desktop,Facebook,201,25,0,5,275,0
34775,20,Female,India,6937,Clothing,631.63,36.2,Credit Card,4,2022-11-20,4,Tablet,Direct,983,30,0,4,131,0
34776,24,Male,Germany,2429,Clothing,428.43,24.37,Credit Card,1,2022-02-27,7,Mobile,Email,395,39,0,5,70,0
34777,58,Female,India,9007,Clothing,668.78,28.54,UPI,2,2022-12-13,9,Desktop,Email,681,12,0,5,38,0
34778,54,Female,Canada,1928,Electronics,895.45,45.39,PayPal,3,2022-04-19,4,Mobile,Instagram,859,33,1,4,289,0
34779,53,Other,India,6951,Beauty,205.55,35.11,UPI,4,2022-12-14,3,Desktop,Email,840,40,1,4,377,0
34780,20,Other,USA,1365,Clothing,683.94,19.66,PayPal,4,2022-03-18,8,Desktop,Facebook,211,24,0,5,45,1
34781,30,Other,Canada,1364,Books,293.75,4.19,UPI,4,2022-08-19,8,Desktop,Email,879,3,0,5,64,0
34782,58,Female,India,5773,Home,430.82,0.11,PayPal,3,2023-09-28,2,Mobile,Instagram,146,36,0,1,136,1
34783,47,Male,India,7301,Electronics,735.02,6.58,Cash,2,2022-10-21,4,Mobile,Google,100,41,0,2,498,0
34784,40,Other,UK,1372,Electronics,75.9,36.89,Cash,2,2022-11-25,5,Mobile,Direct,516,31,0,4,60,1
34785,24,Female,India,8977,Home,223.68,40.08,UPI,4,2023-11-12,7,Mobile,Facebook,78,9,0,2,86,0
34786,47,Female,Australia,7649,Sports,78.67,16.95,PayPal,4,2022-12-18,4,Tablet,Email,484,45,0,5,328,0
34787,46,Female,Australia,5558,Sports,899.79,38.67,Cash,4,2023-06-27,4,Mobile,Facebook,453,18,0,3,235,0
34788,25,Other,Canada,4610,Beauty,541.94,48.03,Credit Card,1,2022-03-11,8,Tablet,Email,507,42,0,3,185,0
34789,27,Female,Australia,8647,Beauty,868.32,27.32,Debit Card,1,2022-09-24,9,Tablet,Instagram,133,39,0,2,32,0
34790,50,Other,India,5660,Books,553.83,37.22,Debit Card,2,2022-10-05,3,Desktop,Instagram,850,2,0,3,232,0
34791,37,Female,UK,2542,Sports,915.66,23.8,Debit Card,2,2022-03-23,7,Mobile,Direct,587,30,0,1,84,0
34792,46,Male,Germany,1158,Sports,229.84,5.86,UPI,4,2023-04-11,8,Desktop,Direct,536,3,0,2,182,0
34793,46,Male,UK,7743,Electronics,500.03,42.0,Credit Card,4,2022-10-24,5,Desktop,Direct,429,12,0,2,217,0
34794,38,Female,UK,7081,Books,814.7,3.32,Debit Card,4,2023-10-16,8,Desktop,Direct,460,7,0,5,491,0
34795,18,Other,India,9435,Sports,237.15,0.61,PayPal,3,2022-06-27,8,Desktop,Instagram,666,24,1,5,212,0
34796,68,Female,Germany,1880,Beauty,217.9,25.97,Credit Card,2,2023-03-06,9,Desktop,Facebook,475,44,0,1,328,1
34797,51,Male,Australia,4444,Books,917.14,14.95,UPI,3,2022-01-17,2,Desktop,Google,330,11,0,5,21,0
34798,61,Female,Canada,4173,Sports,681.78,8.32,UPI,3,2023-01-07,9,Desktop,Instagram,815,34,0,5,138,0
34799,49,Other,Australia,6127,Home,280.44,25.07,Cash,3,2023-10-02,3,Desktop,Instagram,44,38,0,5,120,0
34800,62,Other,Canada,4907,Books,619.84,46.22,Cash,1,2023-06-02,6,Mobile,Instagram,791,40,0,1,212,0
34801,31,Other,Australia,7520,Books,920.51,8.95,Cash,1,2023-06-04,2,Mobile,Instagram,972,20,0,5,45,0
34802,54,Other,USA,4516,Sports,286.22,7.94,Debit Card,1,2022-01-21,6,Tablet,Google,700,13,0,4,481,0
34803,52,Male,UK,6715,Beauty,567.59,46.44,Debit Card,1,2022-05-25,6,Desktop,Email,287,38,0,4,195,0
34804,41,Other,UK,6164,Clothing,322.98,13.24,UPI,1,2022-04-12,7,Desktop,Instagram,451,2,0,3,241,0
34805,66,Other,USA,9811,Beauty,306.85,35.74,UPI,4,2022-06-22,8,Tablet,Google,826,21,0,4,448,0
34806,18,Male,India,4852,Sports,766.02,32.89,Cash,4,2022-02-23,6,Tablet,Direct,606,47,0,2,365,0
34807,63,Other,Canada,3079,Books,321.71,32.12,PayPal,1,2023-11-09,5,Desktop,Instagram,704,44,0,2,377,0
34808,23,Male,Australia,8613,Electronics,465.84,36.61,Credit Card,3,2023-02-11,3,Tablet,Google,839,18,0,4,495,0
34809,66,Other,Canada,6746,Electronics,390.3,31.22,Cash,3,2023-05-10,5,Desktop,Direct,712,48,0,2,420,0
34810,21,Other,USA,9193,Books,831.78,31.27,PayPal,3,2023-07-21,4,Desktop,Email,91,7,0,3,395,0
34811,55,Other,USA,7988,Home,29.87,19.42,PayPal,1,2023-03-17,5,Tablet,Email,633,44,0,3,42,0
34812,18,Other,Australia,2327,Electronics,468.4,34.24,UPI,3,2022-04-29,7,Desktop,Google,70,24,0,5,123,0
34813,58,Female,USA,5877,Sports,320.54,29.95,UPI,3,2023-07-14,2,Mobile,Email,475,23,0,2,240,1
34814,48,Female,Germany,6844,Clothing,696.65,23.33,Credit Card,4,2023-07-10,1,Mobile,Google,774,13,0,1,79,0
34815,53,Other,UK,9480,Clothing,843.24,15.78,PayPal,1,2023-04-01,8,Mobile,Facebook,742,37,0,5,79,0
34816,26,Other,Canada,4796,Electronics,479.39,17.73,PayPal,1,2022-04-27,4,Tablet,Direct,233,23,0,5,301,0
34817,58,Other,India,1285,Sports,39.18,34.66,Credit Card,2,2023-08-10,7,Desktop,Email,396,11,0,5,39,0
34818,62,Female,Germany,8780,Books,407.81,30.12,Cash,2,2022-11-05,1,Desktop,Email,91,20,0,1,142,0
34819,40,Other,UK,7666,Electronics,721.8,16.96,PayPal,4,2022-12-22,2,Tablet,Email,570,21,0,1,200,0
34820,48,Male,Germany,9339,Books,275.38,43.06,PayPal,2,2023-04-16,2,Desktop,Instagram,759,43,0,1,31,0
34821,46,Female,UK,7911,Beauty,349.17,10.08,Debit Card,4,2023-03-21,7,Desktop,Direct,953,11,0,2,197,0
34822,66,Female,USA,7831,Home,954.81,20.36,Credit Card,3,2022-05-19,8,Tablet,Email,673,15,0,2,94,1
34823,38,Female,India,5422,Beauty,221.44,25.01,PayPal,1,2022-12-10,2,Tablet,Facebook,583,41,0,5,204,0
